,row_id,x,y,accuracy,time,place_id,hour,weekday,month,year,day
24968819,24968819,1.1061,2.6496,56,223739,3752747439,8.98333333333,1.37430555556,5.17914351852,0.425683028919,155.374305556
24969023,24969023,1.2489,2.6002,69,726013,3683087833,4.21666666667,0.175694444444,4.80585648148,1.38130327245,139.175694444
24969093,24969093,1.1232,2.6392,65,405707,5606572086,17.7833333333,1.74097222222,9.39136574074,0.771893074581,281.740972222
24969549,24969549,1.2179,2.7147,9,51590,2946102544,19.8333333333,0.826388888889,1.19421296296,0.0981544901065,35.8263888889
24970076,24970076,1.0417,2.551,171,397940,5035268417,8.33333333333,3.34722222222,9.21157407407,0.757115677321,276.347222222
24970823,24970823,1.0229,2.6662,69,717020,3312463746,22.3333333333,0.930555555556,4.59768518519,1.36419330289,132.930555556
24974126,24974126,1.0412,2.5029,52,115998,5788646225,13.3,3.55416666667,2.68513888889,0.220696347032,80.5541666667
24974251,24974251,1.2289,2.7448,5,14847,8048985799,7.45,3.31041666667,0.343680555556,0.028247716895,10.3104166667
24974586,24974586,1.1763,2.5172,69,637775,3992589015,21.5833333333,1.89930555556,2.76331018519,1.21342275495,77.8993055556
24978045,24978045,1.1564,2.7005,165,590935,6683426742,8.91666666667,4.37152777778,1.67905092593,1.12430555556,45.3715277778
24980281,24980281,1.0546,2.6923,49,596307,3312463746,2.45,1.10208333333,1.80340277778,1.13452625571,49.1020833333
24980815,24980815,1.0377,2.5133,655,410912,2700174925,8.53333333333,5.35555555556,9.51185185185,0.781796042618,285.355555556
24981969,24981969,1.1905,2.6664,170,767388,6502303487,21.8,0.908333333333,5.76361111111,1.46002283105,167.908333333
24982053,24982053,1.0407,2.7412,77,154250,7540483733,2.83333333333,2.11805555556,3.57060185185,0.29347412481,107.118055556
24983763,24983763,1.032,2.5898,518,105311,1097200869,3.18333333333,3.13263888889,2.43775462963,0.200363394216,73.1326388889
24985546,24985546,1.1665,2.5704,71,693750,2355236719,18.5,5.77083333333,4.05902777778,1.31992009132,116.770833333
24989439,24989439,1.2144,2.6686,161,137847,3952821602,17.45,4.72708333333,3.19090277778,0.262265981735,95.7270833333
24990860,24990860,1.0488,2.7256,52,785791,8323105731,16.5166666667,6.68819444444,6.18960648148,1.49503614916,180.688194444
24991236,24991236,1.0433,2.7033,61,116296,2460093296,18.2666666667,3.76111111111,2.69203703704,0.221263318113,80.7611111111
24991763,24991763,1.1133,2.5445,212,316092,6097504486,12.2,2.50833333333,7.31694444444,0.601392694064,219.508333333
24992660,24992660,1.0504,2.668,66,167011,3312463746,23.5166666667,3.97986111111,3.86599537037,0.31775304414,115.979861111
24993049,24993049,1.2483,2.6836,45,536780,8258328058,18.3333333333,1.76388888889,0.425462962963,1.02127092846,7.76388888889
24996608,24996608,1.1179,2.7089,15,598153,6683426742,9.21666666667,2.38402777778,1.84613425926,1.13803843227,50.3840277778
24998246,24998246,1.107,2.5397,17,778511,4932578245,15.1833333333,1.63263888889,6.02108796296,1.48118531202,175.632638889
24999303,24999303,1.1918,2.6682,30,347593,3952821602,9.21666666667,3.38402777778,8.04613425926,0.661326103501,241.384027778
25001867,25001867,1.2201,2.5277,64,560065,3992589015,22.4166666667,3.93402777778,0.964467592593,1.06557267884,23.9340277778
25004796,25004796,1.0196,2.7492,16,297392,6424972551,12.5333333333,3.52222222222,6.88407407407,0.565814307458,206.522222222
25005166,25005166,1.2062,2.5191,73,553003,3992589015,0.716666666667,6.02986111111,0.80099537037,1.05213660578,19.0298611111
25006669,25006669,1.0169,2.6001,60,626975,1097200869,9.58333333333,1.39930555556,2.51331018519,1.19287480974,70.3993055556
25007838,25007838,1.0171,2.5961,54,742860,1097200869,21.0,4.875,5.19583333333,1.41335616438,150.875
25008244,25008244,1.0881,2.6584,71,612922,6313450246,15.3666666667,5.64027777778,2.18800925926,1.16613774734,60.6402777778
25009564,25009564,1.1632,2.6826,1,243615,6683426742,4.25,1.17708333333,5.63923611111,0.463498858447,169.177083333
25019639,25019639,1.2479,2.6568,62,588127,1435128522,10.1166666667,2.42152777778,1.61405092593,1.1189630898,43.4215277778
25019829,25019829,1.0176,2.6673,166,125598,9237487147,5.3,3.22083333333,2.90736111111,0.238961187215,87.2208333333
25020490,25020490,1.0462,2.679,47,719218,3312463746,10.9666666667,2.45694444444,4.64856481481,1.36837519026,134.456944444
25021840,25021840,1.2219,2.716,21,86805,8048985799,6.75,4.28125,2.009375,0.165154109589,60.28125
25024835,25024835,1.0019,2.5815,58,508394,1097200869,1.23333333333,3.05138888889,11.7683796296,0.967264079148,353.051388889
25025511,25025511,1.1782,2.6852,67,158935,3533177779,8.91666666667,5.37152777778,3.67905092593,0.302387747336,110.371527778
25028902,25028902,1.1387,2.5433,11,121805,4932578245,14.0833333333,0.586805555556,2.81956018519,0.231744672755,84.5868055556
25029136,25029136,1.1942,2.7463,7,168273,3083446565,20.55,4.85625,3.89520833333,0.320154109589,116.85625
25031254,25031254,1.1893,2.6902,27,538973,2215268322,6.88333333333,3.28680555556,0.476226851852,1.02544330289,9.28680555556
25032134,25032134,1.2466,2.7367,50,590225,8836862149,21.0833333333,3.87847222222,1.66261574074,1.12295471842,44.8784722222
25033208,25033208,1.1829,2.6443,57,514985,4993840907,15.0833333333,0.628472222222,11.9209490741,0.979804033486,357.628472222
25033880,25033880,1.1008,2.6867,64,340739,1582523772,14.9833333333,5.62430555556,7.88747685185,0.648285768645,236.624305556
25034927,25034927,1.0973,2.5481,168,184434,7803770431,1.9,2.07916666667,4.26930555556,0.350901826484,128.079166667
25034947,25034947,1.0763,2.6837,48,778172,3312463746,9.53333333333,1.39722222222,6.01324074074,1.48054033486,175.397222222
25035811,25035811,1.1603,2.6902,65,721783,6683426742,5.71666666667,4.23819444444,4.70793981481,1.37325532725,136.238194444
25040893,25040893,1.1195,2.5796,79,703206,1812226671,8.1,5.3375,4.27791666667,1.3379109589,123.3375
25041028,25041028,1.1794,2.6907,46,553538,6683426742,9.63333333333,6.40138888889,0.81337962963,1.05315449011,19.4013888889
25041369,25041369,1.118,2.6509,77,471546,5606572086,11.1,5.4625,10.9154166667,0.897157534247,327.4625
25041999,25041999,1.1317,2.6187,65,641446,7098464262,10.7666666667,4.44861111111,2.84828703704,1.22040715373,80.4486111111
25042345,25042345,1.1871,2.7027,70,590775,6683426742,6.25,4.26041666667,1.67534722222,1.12400114155,45.2604166667
25043246,25043246,1.0804,2.6497,7,118992,9713454201,15.2,5.63333333333,2.75444444444,0.226392694064,82.6333333333
25043490,25043490,1.0109,2.5064,62,39290,2584530303,6.83333333333,6.28472222222,0.909490740741,0.0747526636225,27.2847222222
25044004,25044004,1.0081,2.608,73,168371,1097200869,22.1833333333,4.92430555556,3.89747685185,0.320340563166,116.924305556
25046160,25046160,1.225,2.7269,1,106554,8048985799,23.9,3.99583333333,2.46652777778,0.202728310502,73.9958333333
25051937,25051937,1.0154,2.6567,2,743949,6372318379,15.15,5.63125,5.22104166667,1.41542808219,151.63125
25055956,25055956,1.1439,2.6262,71,733595,5606572086,10.5833333333,5.44097222222,4.98136574074,1.39572869102,144.440972222
25056521,25056521,1.174,2.6825,64,768494,6683426742,16.2333333333,1.67638888889,5.78921296296,1.46212709285,168.676388889
25058442,25058442,1.1736,2.6568,52,405858,5261906348,20.3,1.84583333333,9.39486111111,0.772180365297,281.845833333
25059994,25059994,1.0891,2.5676,163,628941,6328911181,18.35,2.76458333333,2.55881944444,1.1966152968,71.7645833333
25067166,25067166,1.0643,2.7009,148,772873,2541442115,17.2166666667,4.71736111111,5.8905787037,1.47045852359,171.717361111
25070105,25070105,1.0964,2.5206,75,378604,8606102186,22.0666666667,3.91944444444,8.76398148148,0.720327245053,262.919444444
25071513,25071513,1.1418,2.5738,71,110533,2355236719,18.2166666667,6.75902777778,2.55863425926,0.21029870624,76.7590277778
25071976,25071976,1.0463,2.5368,19,328822,2584530303,8.36666666667,4.34861111111,7.61162037037,0.625612633181,228.348611111
25075019,25075019,1.1202,2.5012,60,199416,7162712286,11.6,5.48333333333,4.61611111111,0.379406392694,138.483333333
25075449,25075449,1.2306,2.7367,59,572136,8048985799,7.6,5.31666666667,1.24388888889,1.08853881279,32.3166666667
25076104,25076104,1.0787,2.666,6,541784,5270522918,5.73333333333,5.23888888889,0.541296296296,1.03079147641,11.2388888889
25077453,25077453,1.0707,2.5463,66,626061,4932578245,18.35,0.764583333333,2.49215277778,1.19113584475,69.7645833333
25078829,25078829,1.1813,2.5114,66,546783,3992589015,17.05,1.71041666667,0.657013888889,1.04030251142,14.7104166667
25079185,25079185,1.2326,2.6035,73,593121,2548071187,21.35,5.88958333333,1.72965277778,1.12846461187,46.8895833333
25080623,25080623,1.0378,2.6864,175,124489,3312463746,10.8166666667,2.45069444444,2.88168981481,0.236851217656,86.4506944444
25080661,25080661,1.1906,2.6923,14,355368,3533177779,18.8,1.78333333333,8.22611111111,0.676118721461,246.783333333
25083537,25083537,1.1573,2.7013,2,109976,6683426742,8.93333333333,6.37222222222,2.54574074074,0.209238964992,76.3722222222
25086035,25086035,1.0277,2.6853,68,457264,3312463746,13.0666666667,2.54444444444,10.5848148148,0.8699847793,317.544444444
25087951,25087951,1.109,2.5359,7,41744,4932578245,23.7333333333,0.988888888889,0.966296296296,0.0794216133942,28.9888888889
25089340,25089340,1.0474,2.6292,45,778185,8780655195,9.75,1.40625,6.01354166667,1.48056506849,175.40625
25090207,25090207,1.0175,2.6808,21,519777,9237487147,22.95,3.95625,0.031875,0.988921232877,360.95625
25092250,25092250,1.248,2.6929,168,246400,7162308755,2.66666666667,3.11111111111,5.7037037037,0.468797564688,171.111111111
25093533,25093533,1.179,2.5148,93,414560,3992589015,21.3333333333,0.888888888889,9.5962962963,0.788736681887,287.888888889
25096748,25096748,1.0332,2.7031,21,144759,3312463746,12.65,2.52708333333,3.35090277778,0.275416666667,100.527083333
25099055,25099055,1.2184,2.7071,70,594186,6683426742,15.1,6.62916666667,1.75430555556,1.13049086758,47.6291666667
25100416,25100416,1.2363,2.6188,7,149348,5987464133,17.1333333333,5.71388888889,3.45712962963,0.284147640791,103.713888889
25101278,25101278,1.158,2.6577,172,370476,5270522918,6.6,5.275,8.57583333333,0.704863013699,257.275
25105190,25105190,1.0861,2.5504,10,779086,4932578245,0.766666666666,2.03194444444,6.03439814815,1.48227929985,176.031944444
25105382,25105382,1.1179,2.5436,71,147291,7803770431,6.85,4.28541666667,3.40951388889,0.280234018265,102.285416667
25106150,25106150,1.0386,2.6159,45,570345,3333445626,1.75,4.07291666667,1.20243055556,1.08513127854,31.0729166667
25108937,25108937,1.2298,2.6676,70,488007,2327054745,21.45,2.89375,11.2964583333,0.928476027397,338.89375
25110763,25110763,1.1869,2.6126,18,329579,5987464133,20.9833333333,4.87430555556,7.62914351852,0.627052891933,228.874305556
25111544,25111544,1.0307,2.7492,41,716166,3730088037,8.1,0.3375,4.57791666667,1.36256849315,132.3375
25113197,25113197,1.1376,2.7136,72,575169,3312463746,10.15,0.422916666667,1.31409722222,1.09430936073,34.4229166667
25115171,25115171,1.1012,2.6264,16,160762,4423196276,15.3666666667,6.64027777778,3.72134259259,0.305863774734,111.640277778
25115189,25115189,1.0907,2.6028,153,287800,1285051622,20.6666666667,3.86111111111,6.66203703704,0.547564687976,199.861111111
25115727,25115727,1.0334,2.5593,305,600422,4932578245,23.0333333333,3.95972222222,1.89865740741,1.14235540335,51.9597222222
25116706,25116706,1.0215,2.537,63,141972,7707340051,14.2,0.591666666667,3.28638888889,0.270114155251,98.5916666667
25117158,25117158,1.0065,2.7144,58,349234,6424972551,12.5666666667,4.52361111111,8.08412037037,0.664448249619,242.523611111
25119492,25119492,1.1779,2.6788,10,646065,7914558846,15.75,0.65625,2.95520833333,1.22919520548,83.65625
25123142,25123142,1.1941,2.5448,62,163853,4932578245,18.8833333333,1.78680555556,3.79289351852,0.311744672755,113.786805556
25126365,25126365,1.1882,2.6684,56,321656,3533177779,8.93333333333,6.37222222222,7.44574074074,0.61197869102,223.372222222
25127612,25127612,1.1726,2.5975,64,627576,9093445350,19.6,1.81666666667,2.52722222222,1.19401826484,70.8166666667
25128581,25128581,1.1759,2.556,2,223679,2355236719,7.98333333333,1.33263888889,5.17775462963,0.425568873668,155.332638889
25129806,25129806,1.0531,2.7204,83,666982,1527921905,4.36666666667,1.18194444444,3.43939814815,1.26899162861,98.1819444444
25129955,25129955,1.0187,2.7202,25,461753,6424972551,15.8833333333,5.66180555556,10.6887268519,0.878525494673,320.661805556
25129972,25129972,1.1988,2.687,16,109993,6683426742,9.21666666667,6.38402777778,2.54613425926,0.20927130898,76.3840277778
25131894,25131894,1.0881,2.5886,59,108261,1812226671,4.35,5.18125,2.50604166667,0.205976027397,75.18125
25131974,25131974,1.1023,2.6522,10,365169,5261906348,14.15,1.58958333333,8.45298611111,0.694765981735,253.589583333
25135279,25135279,1.0144,2.5853,69,179778,1097200869,20.3,5.84583333333,4.16152777778,0.342043378995,124.845833333
25137324,25137324,1.1546,2.6798,57,368614,3533177779,23.5666666667,3.98194444444,8.53273148148,0.701320395738,255.981944444
25137394,25137394,1.0302,2.5362,56,53082,6399991653,20.7,1.8625,1.22875,0.100993150685,36.8625
25138401,25138401,1.1326,2.6025,24,561546,4423196276,23.1,4.9625,0.99875,1.06839041096,24.9625
25138509,25138509,1.0174,2.6002,67,501309,1097200869,3.15,5.13125,11.604375,0.953784246575,348.13125
25139570,25139570,1.244,2.5058,15,85196,1267801529,3.93333333333,3.16388888889,1.97212962963,0.162092846271,59.1638888889
25144009,25144009,1.0408,2.5201,21,395627,2199223958,17.7833333333,1.74097222222,9.15803240741,0.75271499239,274.740972222
25145059,25145059,1.2344,2.7408,19,754156,5163401947,17.2666666667,5.71944444444,5.45731481481,1.434847793,158.719444444
25145623,25145623,1.0937,2.62,10,344047,1594366009,22.1166666667,0.921527777778,7.96405092593,0.654579528158,238.921527778
25145884,25145884,1.2334,2.7169,90,541738,8048985799,4.96666666667,5.20694444444,0.540231481481,1.03070395738,11.2069444444
25145910,25145910,1.151,2.6381,65,518915,5606572086,8.58333333333,3.35763888889,0.0119212962963,0.987281202435,360.357638889
25147013,25147013,1.1141,2.6584,15,3109,1435128522,3.81666666667,2.15902777778,0.0719675925926,0.00591514459665,2.15902777778
25151745,25151745,1.0722,2.6266,77,486651,7914558846,22.85,1.95208333333,11.2650694444,0.925896118721,337.952083333
25153359,25153359,1.0075,2.5537,35,576610,1893548673,10.1666666667,1.42361111111,1.3474537037,1.09705098935,35.4236111111
25157022,25157022,1.1667,2.6507,60,370520,5270522918,7.33333333333,5.30555555556,8.57685185185,0.704946727549,257.305555556
25164407,25164407,1.1142,2.5241,2,69927,9671190585,13.45,6.56041666667,1.61868055556,0.133042237443,48.5604166667
25165974,25165974,1.1236,2.6398,62,768680,5606572086,19.3333333333,1.80555555556,5.79351851852,1.46248097412,168.805555556
25167665,25167665,1.0455,2.5576,164,454716,3859362161,18.6,0.775,10.5258333333,0.865136986301,315.775
25169073,25169073,1.0532,2.693,11,324694,3312463746,11.5666666667,1.48194444444,7.51606481481,0.617758751903,225.481944444
25170511,25170511,1.0311,2.6135,24,572460,3333445626,13.0,5.54166666667,1.25138888889,1.08915525114,32.5416666667
25170534,25170534,1.161,2.7361,224,86374,5009192468,23.5666666667,3.98194444444,1.99939814815,0.164334094368,59.9819444444
25172266,25172266,1.1603,2.7005,172,785466,6683426742,11.1,6.4625,6.18208333333,1.49441780822,180.4625
25172458,25172458,1.2275,2.6785,178,376500,1435128522,11.0,2.45833333333,8.71527777778,0.716324200913,261.458333333
25174117,25174117,1.0463,2.6956,4,397211,7162308755,20.1833333333,2.84097222222,9.19469907407,0.75572869102,275.840972222
25174139,25174139,1.2443,2.6811,57,507878,8258328058,16.6333333333,2.69305555556,11.7564351852,0.966282343988,352.693055556
25175517,25175517,1.1009,2.6586,17,146999,5270522918,1.98333333333,4.08263888889,3.40275462963,0.279678462709,102.082638889
25180440,25180440,1.1916,2.6549,155,736185,5261906348,5.75,0.239583333333,5.04131944444,1.40065639269,146.239583333
25180964,25180964,1.2365,2.6836,11,62164,2327054745,4.06666666667,1.16944444444,1.43898148148,0.118272450533,43.1694444444
25185495,25185495,1.0465,2.6709,59,103709,3312463746,0.483333333333,2.02013888889,2.4006712963,0.197315449011,72.0201388889
25185527,25185527,1.0302,2.5338,59,178272,6399991653,19.2,4.8,4.12666666667,0.339178082192,123.8
25185952,25185952,1.0792,2.5244,6,374433,8229152935,0.55,1.02291666667,8.66743055556,0.712391552511,260.022916667
25191343,25191343,1.0166,2.5933,68,217827,1097200869,6.45,4.26875,5.04229166667,0.414434931507,151.26875
25192684,25192684,1.1849,2.6959,62,743488,6683426742,7.46666666667,5.31111111111,5.21037037037,1.41455098935,151.311111111
25193233,25193233,1.1104,2.6118,4,82997,4423196276,15.2833333333,1.63680555556,1.92122685185,0.157909056317,57.6368055556
25193597,25193597,1.2413,2.5995,44,328900,6015970893,9.66666666667,4.40277777778,7.61342592593,0.625761035008,228.402777778
25193603,25193603,1.153,2.5734,42,337415,2355236719,7.58333333333,3.31597222222,7.81053240741,0.641961567732,234.315972222
25195932,25195932,1.2241,2.7231,2,84116,8048985799,9.93333333333,2.41388888889,1.94712962963,0.16003805175,58.4138888889
25198628,25198628,1.0512,2.5156,6,677429,9013153173,10.4833333333,1.43680555556,3.68122685185,1.28886796043,105.436805556
25200011,25200011,1.0503,2.7231,59,232833,2460093296,16.55,0.689583333333,5.38965277778,0.442985159817,161.689583333
25200219,25200219,1.212,2.7076,62,597017,6683426742,14.2833333333,1.59513888889,1.81983796296,1.13587709285,49.5951388889
25204912,25204912,1.2492,2.6757,39,404222,8258328058,17.0333333333,0.709722222222,9.35699074074,0.769067732116,280.709722222
25205240,25205240,1.1765,2.6937,65,654357,6683426742,9.95,6.41458333333,3.14715277778,1.24497146119,89.4145833333
25208692,25208692,1.1068,2.6273,72,18630,4423196276,22.5,5.9375,0.43125,0.0354452054795,12.9375
25212328,25212328,1.1958,2.5323,72,466445,7536975002,22.0833333333,1.92013888889,10.797337963,0.887452435312,323.920138889
25213490,25213490,1.2433,2.7385,63,168305,3083446565,21.0833333333,4.87847222222,3.89594907407,0.32021499239,116.878472222
25218163,25218163,1.1532,2.5442,8,13734,5956992485,12.9,2.5375,0.317916666667,0.0261301369863,9.5375
25219348,25219348,1.2211,2.5016,174,356616,3741484405,15.6,2.65,8.255,0.678493150685,247.65
25221271,25221271,1.0245,2.6283,68,345389,4496840916,20.4833333333,1.85347222222,7.99511574074,0.657132800609,239.853472222
25223069,25223069,1.0258,2.7448,158,294453,7175032540,11.55,1.48125,6.81604166667,0.56022260274,204.48125
25223860,25223860,1.1962,2.5151,50,545195,3992589015,14.5833333333,0.607638888889,0.62025462963,1.03728120244,13.6076388889
25224343,25224343,1.0274,2.6981,12,92766,3312463746,10.1,1.42083333333,2.14736111111,0.17649543379,64.4208333333
25224621,25224621,1.1134,2.5567,13,715988,7803770431,5.13333333333,0.213888888889,4.5737962963,1.36222983257,132.213888889
25228849,25228849,1.2267,2.6484,65,52612,6864557161,12.8666666667,1.53611111111,1.21787037037,0.100098934551,36.5361111111
25229602,25229602,1.1117,2.6029,72,582796,4423196276,17.2666666667,5.71944444444,1.49064814815,1.10882039574,39.7194444444
25229868,25229868,1.2205,2.7429,73,514421,8048985799,5.68333333333,0.236805555556,11.9078935185,0.978730974125,357.236805556
25230733,25230733,1.1419,2.6594,73,492046,7914558846,16.7666666667,5.69861111111,11.3899537037,0.936160578387,341.698611111
25232868,25232868,1.2181,2.6676,164,9131,5270522918,8.18333333333,6.34097222222,0.211365740741,0.0173725266362,6.34097222222
25234297,25234297,1.0204,2.5861,2,247096,4601057211,14.2666666667,3.59444444444,5.71981481481,0.470121765601,171.594444444
25236098,25236098,1.2045,2.6906,6,149018,6683426742,11.6333333333,5.48472222222,3.44949074074,0.28351978691,103.484722222
25236972,25236972,1.0073,2.6009,75,44230,5283227804,17.1666666667,2.71527777778,1.02384259259,0.0841514459665,30.7152777778
25237642,25237642,1.103,2.6659,63,127325,9713454201,10.0833333333,4.42013888889,2.94733796296,0.24224695586,88.4201388889
25239572,25239572,1.1998,2.6426,67,485131,7914558846,21.5166666667,0.896527777778,11.2298842593,0.923004185693,336.896527778
25244441,25244441,1.0534,2.6327,32,499033,3333445626,13.2166666667,3.55069444444,11.5516898148,0.949453957382,346.550694444
25244809,25244809,1.1992,2.547,13,551980,7084181053,7.66666666667,5.31944444444,0.777314814815,1.05019025875,18.3194444444
25245121,25245121,1.1914,2.7267,9,169580,3083446565,18.3333333333,5.76388888889,3.92546296296,0.322640791476,117.763888889
25245411,25245411,1.2355,2.689,2,325497,2327054745,0.95,2.03958333333,7.53465277778,0.61928652968,226.039583333
25246127,25246127,1.2362,2.6528,63,607999,6603539415,5.31666666667,2.22152777778,2.07405092593,1.15677130898,57.2215277778
25248729,25248729,1.078,2.6055,75,387228,5131441836,21.8,2.90833333333,8.96361111111,0.736735159817,268.908333333
25249825,25249825,1.2313,2.7281,70,612614,8048985799,10.2333333333,5.42638888889,2.18087962963,1.16555175038,60.4263888889
25250892,25250892,1.1954,2.69,547,513529,6683426742,14.8166666667,6.61736111111,11.8872453704,0.977033866058,356.617361111
25253121,25253121,1.2393,2.7117,20,607286,2946102544,17.4333333333,1.72638888889,2.0575462963,1.15541476408,56.7263888889
25256246,25256246,1.2157,2.6649,222,556381,6603539415,9.01666666667,1.37569444444,0.879189814815,1.05856354642,21.3756944444
25258669,25258669,1.0135,2.708,62,778459,2460093296,14.3166666667,1.59652777778,6.01988425926,1.48108637747,175.596527778
25260749,25260749,1.0825,2.7211,65,306379,2460093296,18.3166666667,2.76319444444,7.09210648148,0.582912861492,212.763194444
25262629,25262629,1.0672,2.5805,29,460988,1097200869,3.13333333333,5.13055555556,10.6710185185,0.877070015221,320.130555556
25263290,25263290,1.0831,2.6613,57,88487,6237569496,10.7833333333,5.44930555556,2.04831018519,0.168354261796,61.4493055556
25263945,25263945,1.1848,2.6622,154,106402,6889790653,21.3666666667,3.89027777778,2.46300925926,0.202439117199,73.8902777778
25264230,25264230,1.1451,2.5914,4,74607,2355236719,19.45,2.81041666667,1.72701388889,0.141946347032,51.8104166667
25266054,25266054,1.1582,2.5695,164,384976,5041269847,8.26666666667,1.34444444444,8.91148148148,0.732450532725,267.344444444
25269286,25269286,1.202,2.6625,61,586810,2215268322,12.1666666667,1.50694444444,1.58356481481,1.11645738204,42.5069444444
25270439,25270439,1.2297,2.6752,64,322849,6603539415,4.81666666667,0.200694444444,7.47335648148,0.61424847793,224.200694444
25270813,25270813,1.002,2.6939,135,367638,9237487147,7.3,3.30416666667,8.51013888889,0.69946347032,255.304166667
25271522,25271522,1.1406,2.6188,871,748013,8780655195,10.8833333333,1.45347222222,5.31511574074,1.42316019787,154.453472222
25272549,25272549,1.0631,2.7105,5,399879,6424972551,16.65,4.69375,9.25645833333,0.760804794521,277.69375
25272999,25272999,1.2108,2.6113,43,516236,1891102822,11.9333333333,1.49722222222,11.9499074074,0.982184170472,358.497222222
25273938,25273938,1.0126,2.6039,61,304322,1097200869,8.03333333333,1.33472222222,7.04449074074,0.578999238965,211.334722222
25275286,25275286,1.0055,2.6899,6,33954,5161681408,13.9,2.57916666667,0.785972222222,0.064600456621,23.5791666667
25276528,25276528,1.1124,2.6316,73,90250,5606572086,16.1666666667,6.67361111111,2.08912037037,0.171708523592,62.6736111111
25278217,25278217,1.0712,2.6571,4,640114,7396836484,12.5666666667,3.52361111111,2.8174537037,1.21787290715,79.5236111111
25279454,25279454,1.0088,2.5308,158,170456,2584530303,8.93333333333,6.37222222222,3.94574074074,0.324307458143,118.372222222
25279782,25279782,1.2329,2.5268,62,157807,7406758207,14.1166666667,4.58819444444,3.65293981481,0.300241628615,109.588194444
25282632,25282632,1.0925,2.7265,2,321734,9710472407,10.2333333333,6.42638888889,7.4475462963,0.612127092846,223.426388889
25282707,25282707,1.1897,2.692,9,63715,6683426742,5.91666666667,2.24652777778,1.47488425926,0.121223363775,44.2465277778
25289402,25289402,1.1637,2.5705,24,93334,2355236719,19.5666666667,1.81527777778,2.16050925926,0.177576103501,64.8152777778
25289945,25289945,1.1277,2.5566,121,535435,1238416678,19.9166666667,0.829861111111,0.394328703704,1.01871194825,6.82986111111
25290595,25290595,1.1672,2.531,492,752854,1267801529,19.5666666667,4.81527777778,5.42717592593,1.43237062405,157.815277778
25291357,25291357,1.2036,2.5219,71,680827,3992589015,19.1166666667,3.79652777778,3.75988425926,1.29533295282,107.796527778
25293226,25293226,1.1635,2.5717,58,680866,2355236719,19.7666666667,3.82361111111,3.76078703704,1.29540715373,107.823611111
25293476,25293476,1.0239,2.6766,56,414711,3312463746,23.85,0.99375,9.59979166667,0.789023972603,287.99375
25294209,25294209,1.2011,2.6886,11,494080,6683426742,2.66666666667,0.111111111111,11.437037037,0.9400304414,343.111111111
25294846,25294846,1.0005,2.5912,59,346532,5283227804,15.5333333333,2.64722222222,8.02157407407,0.659307458143,240.647222222
25295157,25295157,1.0593,2.5625,6,407372,9809476069,21.5333333333,2.89722222222,9.42990740741,0.775060882801,282.897222222
25298022,25298022,1.1077,2.5061,428,687934,3741484405,17.5666666667,1.73194444444,3.92439814815,1.30885464231,112.731944444
25300274,25300274,1.1517,2.6295,74,635274,9598377925,3.9,0.1625,2.70541666667,1.20866438356,76.1625
25302182,25302182,1.0189,2.5851,55,444888,1097200869,22.8,0.95,10.2983333333,0.846438356164,308.95
25304900,25304900,1.052,2.6277,72,279670,4000153867,5.16666666667,5.21527777778,6.47384259259,0.532096651446,194.215277778
25305634,25305634,1.0542,2.6992,8,64066,3312463746,11.7666666667,2.49027777778,1.48300925926,0.121891171994,44.4902777778
25306198,25306198,1.0662,2.5424,165,165746,5035268417,2.43333333333,3.10138888889,3.83671296296,0.315346270928,115.101388889
25308386,25308386,1.1434,2.7009,21,586381,6683426742,5.01666666667,1.20902777778,1.57363425926,1.11564117199,42.2090277778
25321562,25321562,1.163,2.5679,65,34199,2355236719,17.9833333333,2.74930555556,0.791643518519,0.0650665905632,23.7493055556
25321771,25321771,1.1559,2.6555,59,572451,7026626160,12.85,5.53541666667,1.25118055556,1.08913812785,32.5354166667
25322245,25322245,1.1212,2.632,64,587045,5606572086,16.0833333333,1.67013888889,1.58900462963,1.11690449011,42.6701388889
25322861,25322861,1.1754,2.6497,102,311532,5270522918,8.2,6.34166666667,7.21138888889,0.592716894977,216.341666667
25323486,25323486,1.0674,2.6677,21,176200,5270522918,8.66666666667,3.36111111111,4.0787037037,0.335235920852,122.361111111
25325601,25325601,1.0544,2.7287,69,85533,6970627831,9.55,3.39791666667,1.97993055556,0.162734018265,59.3979166667
25325849,25325849,1.0001,2.5254,62,701559,7708542882,4.65,4.19375,4.23979166667,1.33477739726,122.19375
25327028,25327028,1.2354,2.6546,60,415141,6603539415,7.01666666667,1.29236111111,9.60974537037,0.789842085236,288.292361111
25333785,25333785,1.1669,2.5043,167,339724,3956806906,22.0666666667,4.91944444444,7.86398148148,0.646354642314,235.919444444
25335317,25335317,1.0647,2.6752,61,88539,9632980559,11.65,5.48541666667,2.04951388889,0.168453196347,61.4854166667
25336629,25336629,1.0136,2.6906,63,265415,3312463746,7.58333333333,2.31597222222,6.14386574074,0.504975266362,184.315972222
25336765,25336765,1.2394,2.6658,764,747118,8258328058,19.9666666667,0.831944444444,5.29439814815,1.42145738204,153.831944444
25337007,25337007,1.0188,2.5135,64,726435,9013153173,11.25,0.46875,4.815625,1.38210616438,139.46875
25337169,25337169,1.0616,2.6781,11,137550,9632980559,12.5,4.52083333333,3.18402777778,0.261700913242,95.5208333333
25338365,25338365,1.1957,2.6661,356,634000,5270522918,6.66666666667,6.27777777778,2.67592592593,1.20624048706,75.2777777778
